,post,likes,sponsored,nPost,followers,followees,nIgtv,business,verified,day,month,hour_of_day,category
12892,2021-06-30_16-11-11_UTC,217,0,3806,18454,1947,4,1,0,Monday,3,22.0,Creators & Celebrities
12893,2021-06-29_16-00-34_UTC,212,0,3806,18454,1947,4,1,0,Monday,3,16.0,Creators & Celebrities
12894,2021-06-28_23-45-46_UTC,64,0,3806,18454,1947,4,1,0,Sunday,3,15.0,Creators & Celebrities
12895,2021-06-28_16-23-04_UTC,202,0,3806,18454,1947,4,1,0,Friday,3,21.0,Creators & Celebrities
12896,2021-06-27_21-53-02_UTC,242,0,3806,18454,1947,4,1,0,Friday,3,16.0,Creators & Celebrities
12897,2021-06-26_16-13-07_UTC,295,0,3806,18454,1947,4,1,0,Thursday,3,21.0,Creators & Celebrities
12899,2021-06-25_14-59-21_UTC,398,0,3806,18454,1947,4,1,0,Wednesday,3,17.0,Creators & Celebrities
12901,2021-06-23_19-53-10_UTC,69,1,3806,18454,1947,4,1,0,Tuesday,3,17.0,Creators & Celebrities
12902,2021-06-23_15-46-21_UTC,255,0,3806,18454,1947,4,1,0,Monday,3,23.0,Creators & Celebrities
12903,2021-06-22_19-04-06_UTC,71,1,3806,18454,1947,4,1,0,Monday,3,16.0,Creators & Celebrities
12904,2021-06-22_15-07-43_UTC,195,0,3806,18454,1947,4,1,0,Sunday,3,17.0,Creators & Celebrities
12905,2021-06-21_21-08-34_UTC,39,1,3806,18454,1947,4,1,0,Saturday,3,16.0,Creators & Celebrities
12906,2021-06-21_15-47-44_UTC,310,0,3806,18454,1947,4,1,0,Friday,3,23.0,Creators & Celebrities
12907,2021-06-20_21-26-21_UTC,59,1,3806,18454,1947,4,1,0,Friday,3,16.0,Creators & Celebrities
12908,2021-06-20_14-57-17_UTC,154,0,3806,18454,1947,4,1,0,Thursday,3,22.0,Creators & Celebrities
12909,2021-06-19_01-19-21_UTC,277,0,3806,18454,1947,4,1,0,Thursday,3,17.0,Creators & Celebrities
12910,2021-06-18_15-35-25_UTC,269,0,3806,18454,1947,4,1,0,Wednesday,3,16.0,Creators & Celebrities
12911,2021-06-17_15-02-48_UTC,209,0,3806,18454,1947,4,1,0,Tuesday,3,16.0,Creators & Celebrities
12913,2021-06-15_20-49-44_UTC,94,1,3806,18454,1947,4,1,0,Monday,3,16.0,Creators & Celebrities
12914,2021-06-15_16-27-45_UTC,370,0,3806,18454,1947,4,1,0,Sunday,3,17.0,Creators & Celebrities
12915,2021-06-15_00-24-08_UTC,97,0,3806,18454,1947,4,1,0,Saturday,3,16.0,Creators & Celebrities
12916,2021-06-14_15-33-02_UTC,236,0,3806,18454,1947,4,1,0,Friday,3,16.0,Creators & Celebrities
12917,2021-06-13_15-46-36_UTC,341,0,3806,18454,1947,4,1,0,Thursday,3,21.0,Creators & Celebrities
12918,2021-06-13_00-32-15_UTC,203,0,3806,18454,1947,4,1,0,Thursday,3,16.0,Creators & Celebrities
12919,2021-06-11_16-25-38_UTC,177,0,3806,18454,1947,4,1,0,Thursday,3,2.0,Creators & Celebrities
12921,2021-06-10_15-40-41_UTC,305,0,3806,18454,1947,4,1,0,Tuesday,3,16.0,Creators & Celebrities
12922,2021-06-09_16-06-28_UTC,239,0,3806,18454,1947,4,1,0,Monday,3,21.0,Creators & Celebrities
12924,2021-06-08_15-51-33_UTC,228,0,3806,18454,1947,4,1,0,Sunday,3,17.0,Creators & Celebrities
12925,2021-06-07_15-42-10_UTC,391,0,3806,18454,1947,4,1,0,Saturday,3,16.0,Creators & Celebrities
12926,2021-06-06_22-18-04_UTC,206,0,3806,18454,1947,4,1,0,Friday,3,16.0,Creators & Celebrities
12927,2021-06-05_15-45-26_UTC,248,0,3806,18454,1947,4,1,0,Thursday,3,16.0,Creators & Celebrities
12928,2021-06-04_16-00-27_UTC,288,0,3806,18454,1947,4,1,0,Wednesday,3,22.0,Creators & Celebrities
12929,2021-06-03_21-44-12_UTC,165,0,3806,18454,1947,4,1,0,Wednesday,3,16.0,Creators & Celebrities
12930,2021-06-03_15-55-44_UTC,461,0,3806,18454,1947,4,1,0,Tuesday,3,16.0,Creators & Celebrities
12932,2021-06-02_16-08-32_UTC,364,0,3806,18454,1947,4,1,0,Sunday,2,23.0,Creators & Celebrities
12934,2021-06-01_15-36-35_UTC,141,0,3806,18454,1947,4,1,0,Friday,2,16.0,Creators & Celebrities
12935,2021-05-31_15-41-52_UTC,188,0,3806,18454,1947,4,1,0,Thursday,2,16.0,Creators & Celebrities
12936,2021-05-30_22-42-54_UTC,146,0,3806,18454,1947,4,1,0,Thursday,2,0.0,Creators & Celebrities
12937,2021-05-29_15-31-29_UTC,175,0,3806,18454,1947,4,1,0,Wednesday,2,16.0,Creators & Celebrities
12938,2021-05-28_21-47-54_UTC,112,0,3806,18454,1947,4,1,0,Tuesday,2,21.0,Creators & Celebrities
12939,2021-05-28_16-20-46_UTC,227,0,3806,18454,1947,4,1,0,Tuesday,2,16.0,Creators & Celebrities
12940,2021-05-27_15-28-59_UTC,204,0,3806,18454,1947,4,1,0,Monday,2,21.0,Creators & Celebrities
12942,2021-05-25_15-56-31_UTC,193,0,3806,18454,1947,4,1,0,Sunday,2,17.0,Creators & Celebrities
12943,2021-05-24_22-00-37_UTC,68,1,3806,18454,1947,4,1,0,Saturday,2,17.0,Creators & Celebrities
12944,2021-05-24_15-55-19_UTC,205,0,3806,18454,1947,4,1,0,Friday,2,16.0,Creators & Celebrities
12945,2021-05-23_22-21-02_UTC,196,0,3806,18454,1947,4,1,0,Thursday,2,22.0,Creators & Celebrities
12946,2021-05-22_15-58-08_UTC,192,0,3806,18454,1947,4,1,0,Thursday,2,16.0,Creators & Celebrities
12948,2021-05-21_16-30-51_UTC,85,0,3806,18454,1947,4,1,0,Wednesday,2,16.0,Creators & Celebrities
12949,2021-05-20_15-44-15_UTC,153,0,3806,18454,1947,4,1,0,Tuesday,2,16.0,Creators & Celebrities
12950,2021-05-19_20-44-32_UTC,99,0,3806,18454,1947,4,1,0,Monday,2,21.0,Creators & Celebrities
12952,2021-05-18_17-29-32_UTC,194,0,3806,18454,1947,4,1,0,Saturday,2,16.0,Creators & Celebrities
12953,2021-05-17_22-50-00_UTC,61,0,3806,18454,1947,4,1,0,Friday,2,21.0,Creators & Celebrities
12954,2021-05-17_16-19-30_UTC,181,0,3806,18454,1947,4,1,0,Thursday,2,21.0,Creators & Celebrities
12955,2021-05-16_22-56-19_UTC,132,0,3806,18454,1947,4,1,0,Thursday,2,16.0,Creators & Celebrities
12956,2021-05-15_16-25-49_UTC,183,0,3806,18454,1947,4,1,0,Wednesday,2,22.0,Creators & Celebrities
12957,2021-05-14_20-17-33_UTC,73,1,3806,18454,1947,4,1,0,Wednesday,2,17.0,Creators & Celebrities
12958,2021-05-14_15-47-05_UTC,198,0,3806,18454,1947,4,1,0,Tuesday,2,22.0,Creators & Celebrities
12959,2021-05-13_21-45-05_UTC,81,1,3806,18454,1947,4,1,0,Tuesday,2,16.0,Creators & Celebrities
12960,2021-05-13_16-15-34_UTC,191,0,3806,18454,1947,4,1,0,Monday,2,22.0,Creators & Celebrities
12961,2021-05-12_21-32-54_UTC,109,0,3806,18454,1947,4,1,0,Monday,2,16.0,Creators & Celebrities
12962,2021-05-12_15-48-49_UTC,238,0,3806,18454,1947,4,1,0,Sunday,2,17.0,Creators & Celebrities
12963,2021-05-11_17-36-21_UTC,199,0,3806,18454,1947,4,1,0,Saturday,2,16.0,Creators & Celebrities
12965,2021-05-10_15-47-20_UTC,184,0,3806,18454,1947,4,1,0,Thursday,2,22.0,Creators & Celebrities
12966,2021-05-09_15-06-52_UTC,152,0,3806,18454,1947,4,1,0,Thursday,2,16.0,Creators & Celebrities
12968,2021-05-07_20-14-20_UTC,150,0,3806,18454,1947,4,1,0,Wednesday,2,16.0,Creators & Celebrities
12969,2021-05-07_16-11-00_UTC,153,0,3806,18454,1947,4,1,0,Tuesday,2,16.0,Creators & Celebrities
12970,2021-05-06_16-12-55_UTC,192,1,3806,18454,1947,4,1,0,Monday,2,20.0,Creators & Celebrities
12971,2021-05-05_15-30-18_UTC,544,0,3806,18454,1947,4,1,0,Monday,2,16.0,Creators & Celebrities
12972,2021-05-04_16-07-16_UTC,207,0,3806,18454,1947,4,1,0,Sunday,1,17.0,Creators & Celebrities
12973,2021-05-03_16-03-14_UTC,229,0,3806,18454,1947,4,1,0,Saturday,1,17.0,Creators & Celebrities
12974,2021-05-02_21-18-03_UTC,288,0,3806,18454,1947,4,1,0,Friday,1,21.0,Creators & Celebrities
12975,2021-05-01_15-22-20_UTC,134,0,3806,18454,1947,4,1,0,Friday,1,16.0,Creators & Celebrities
12976,2021-04-30_15-59-41_UTC,189,0,3806,18454,1947,4,1,0,Thursday,1,20.0,Creators & Celebrities
12977,2021-04-29_21-17-09_UTC,162,0,3806,18454,1947,4,1,0,Thursday,1,16.0,Creators & Celebrities
12978,2021-04-29_15-48-03_UTC,184,0,3806,18454,1947,4,1,0,Wednesday,1,22.0,Creators & Celebrities
12979,2021-04-28_22-39-55_UTC,98,1,3806,18454,1947,4,1,0,Wednesday,1,16.0,Creators & Celebrities
12980,2021-04-28_15-51-51_UTC,426,0,3806,18454,1947,4,1,0,Tuesday,1,23.0,Creators & Celebrities
12981,2021-04-27_23-00-09_UTC,191,0,3806,18454,1947,4,1,0,Tuesday,1,16.0,Creators & Celebrities
12982,2021-04-27_18-23-04_UTC,264,0,3806,18454,1947,4,1,0,Monday,1,23.0,Creators & Celebrities
12983,2021-04-26_16-07-29_UTC,130,0,3806,18454,1947,4,1,0,Monday,1,17.0,Creators & Celebrities
12984,2021-04-26_01-06-06_UTC,307,0,3806,18454,1947,4,1,0,Sunday,1,16.0,Creators & Celebrities
12985,2021-04-24_15-06-09_UTC,351,0,3806,18454,1947,4,1,0,Saturday,1,17.0,Creators & Celebrities
12986,2021-04-23_16-03-24_UTC,207,0,3806,18454,1947,4,1,0,Friday,1,23.0,Creators & Celebrities
12987,2021-04-22_22-42-32_UTC,207,0,3806,18454,1947,4,1,0,Friday,1,16.0,Creators & Celebrities
12988,2021-04-22_15-55-46_UTC,165,0,3806,18454,1947,4,1,0,Thursday,1,20.0,Creators & Celebrities
12989,2021-04-21_21-01-58_UTC,461,0,3806,18454,1947,4,1,0,Thursday,1,17.0,Creators & Celebrities
12990,2021-04-21_15-54-58_UTC,668,0,3806,18454,1947,4,1,0,Wednesday,1,16.0,Creators & Celebrities
12991,2021-04-20_23-33-28_UTC,103,0,3806,18454,1947,4,1,0,Wednesday,1,0.0,Creators & Celebrities
12993,2021-04-19_22-07-03_UTC,125,0,3806,18454,1947,4,1,0,Tuesday,1,0.0,Creators & Celebrities
12994,2021-04-19_15-29-21_UTC,258,0,3806,18454,1947,4,1,0,Monday,1,15.0,Creators & Celebrities
12995,2021-04-19_00-24-28_UTC,219,0,3806,18454,1947,4,1,0,Sunday,1,16.0,Creators & Celebrities
12996,2021-04-18_15-42-21_UTC,426,0,3806,18454,1947,4,1,0,Saturday,1,17.0,Creators & Celebrities
12997,2021-04-17_15-09-48_UTC,158,0,3806,18454,1947,4,1,0,Saturday,1,0.0,Creators & Celebrities
12998,2021-04-16_20-48-45_UTC,184,0,3806,18454,1947,4,1,0,Thursday,1,23.0,Creators & Celebrities
12999,2021-04-16_15-49-40_UTC,202,0,3806,18454,1947,4,1,0,Thursday,1,17.0,Creators & Celebrities
13001,2021-04-15_15-46-02_UTC,288,0,3806,18454,1947,4,1,0,Wednesday,1,16.0,Creators & Celebrities
13002,2021-04-14_22-00-27_UTC,96,0,3806,18454,1947,4,1,0,Tuesday,1,23.0,Creators & Celebrities
13003,2021-04-14_16-11-52_UTC,137,0,3806,18454,1947,4,1,0,Tuesday,1,15.0,Creators & Celebrities
13004,2021-04-13_22-45-31_UTC,116,0,3806,18454,1947,4,1,0,Monday,1,17.0,Creators & Celebrities
13005,2021-04-13_15-43-54_UTC,211,0,3806,18454,1947,4,1,0,Saturday,1,17.0,Creators & Celebrities
13006,2021-04-12_15-47-04_UTC,225,0,3806,18454,1947,4,1,0,Friday,1,17.0,Creators & Celebrities
13007,2021-04-11_15-35-15_UTC,297,0,3806,18454,1947,4,1,0,Thursday,1,17.0,Creators & Celebrities
13008,2021-04-09_20-49-20_UTC,75,1,3806,18454,1947,4,1,0,Wednesday,1,17.0,Creators & Celebrities
13009,2021-04-09_15-59-57_UTC,254,0,3806,18454,1947,4,1,0,Tuesday,1,23.0,Creators & Celebrities
13010,2021-04-08_16-15-39_UTC,289,0,3806,18454,1947,4,1,0,Tuesday,1,17.0,Creators & Celebrities
13011,2021-04-07_15-28-52_UTC,390,0,3806,18454,1947,4,1,0,Monday,1,17.0,Creators & Celebrities
13012,2021-04-06_21-01-16_UTC,160,0,3806,18454,1947,4,1,0,Monday,1,0.0,Creators & Celebrities
13013,2021-04-06_16-04-56_UTC,529,0,3806,18454,1947,4,1,0,Saturday,1,17.0,Creators & Celebrities
13014,2021-04-05_20-02-02_UTC,170,0,3806,18454,1947,4,1,0,Friday,1,17.0,Creators & Celebrities
13015,2021-04-05_15-20-59_UTC,678,0,3806,18454,1947,4,1,0,Friday,12,16.0,Creators & Celebrities
13017,2021-04-03_16-25-23_UTC,520,0,3806,18454,1947,4,1,0,Wednesday,12,12.0,Creators & Celebrities
13018,2021-04-02_23-56-27_UTC,426,0,3806,18454,1947,4,1,0,Tuesday,12,10.0,Creators & Celebrities
13019,2021-04-01_20-12-36_UTC,105,0,3806,18454,1947,4,1,0,Monday,12,18.0,Creators & Celebrities
13020,2021-04-01_15-05-48_UTC,466,0,3806,18454,1947,4,1,0,Sunday,12,14.0,Creators & Celebrities
13021,2021-03-31_14-47-31_UTC,225,0,3806,18454,1947,4,1,0,Saturday,12,11.0,Creators & Celebrities
13023,2021-03-30_15-29-12_UTC,275,0,3806,18454,1947,4,1,0,Wednesday,12,14.0,Creators & Celebrities
13024,2021-03-29_21-42-08_UTC,120,1,3806,18454,1947,4,1,0,Tuesday,12,23.0,Creators & Celebrities
13025,2021-03-29_15-55-54_UTC,256,0,3806,18454,1947,4,1,0,Tuesday,12,11.0,Creators & Celebrities
13026,2021-03-28_14-49-12_UTC,272,0,3806,18454,1947,4,1,0,Monday,12,17.0,Creators & Celebrities
13027,2021-03-26_20-17-37_UTC,135,0,3806,18454,1947,4,1,0,Sunday,12,17.0,Creators & Celebrities
13028,2021-03-26_15-55-30_UTC,458,0,3806,18454,1947,4,1,0,Saturday,12,19.0,Creators & Celebrities
13029,2021-03-25_20-45-06_UTC,162,0,3806,18454,1947,4,1,0,Friday,12,22.0,Creators & Celebrities
13030,2021-03-25_15-21-22_UTC,232,0,3806,18454,1947,4,1,0,Thursday,12,16.0,Creators & Celebrities
13031,2021-03-24_16-16-22_UTC,132,1,3806,18454,1947,4,1,0,Wednesday,12,20.0,Creators & Celebrities
13032,2021-03-23_22-44-47_UTC,107,1,3806,18454,1947,4,1,0,Tuesday,12,16.0,Creators & Celebrities
13033,2021-03-23_16-00-42_UTC,220,0,3806,18454,1947,4,1,0,Monday,12,9.0,Creators & Celebrities
13034,2021-03-22_22-56-03_UTC,72,1,3806,18454,1947,4,1,0,Sunday,12,15.0,Creators & Celebrities
13035,2021-03-22_15-46-20_UTC,293,0,3806,18454,1947,4,1,0,Saturday,12,10.0,Creators & Celebrities
13036,2021-03-21_16-33-58_UTC,166,0,3806,18454,1947,4,1,0,Friday,12,10.0,Creators & Celebrities
13037,2021-03-20_15-19-12_UTC,237,0,3806,18454,1947,4,1,0,Thursday,12,15.0,Creators & Celebrities
13038,2021-03-19_22-31-45_UTC,113,0,3806,18454,1947,4,1,0,Wednesday,12,7.0,Creators & Celebrities
13039,2021-03-19_15-35-32_UTC,347,0,3806,18454,1947,4,1,0,Tuesday,12,9.0,Creators & Celebrities
13040,2021-03-18_21-32-12_UTC,196,0,3806,18454,1947,4,1,0,Monday,12,9.0,Creators & Celebrities
13041,2021-03-18_16-11-48_UTC,368,0,3806,18454,1947,4,1,0,Sunday,12,11.0,Creators & Celebrities
13042,2021-03-17_15-06-56_UTC,414,0,3806,18454,1947,4,1,0,Saturday,12,11.0,Creators & Celebrities
13043,2021-03-16_15-38-35_UTC,200,0,3806,18454,1947,4,1,0,Friday,12,13.0,Creators & Celebrities
13044,2021-03-15_20-37-08_UTC,127,0,3806,18454,1947,4,1,0,Thursday,12,18.0,Creators & Celebrities
13045,2021-03-15_15-58-20_UTC,279,0,3806,18454,1947,4,1,0,Thursday,12,8.0,Creators & Celebrities
13046,2021-03-14_16-51-44_UTC,553,0,3806,18454,1947,4,1,0,Wednesday,12,14.0,Creators & Celebrities
13047,2021-03-13_15-23-08_UTC,346,0,3806,18454,1947,4,1,0,Tuesday,11,18.0,Creators & Celebrities
13048,2021-03-12_15-20-00_UTC,663,0,3806,18454,1947,4,1,0,Monday,11,8.0,Creators & Celebrities
13049,2021-03-11_20-43-32_UTC,142,0,3806,18454,1947,4,1,0,Sunday,11,12.0,Creators & Celebrities
13051,2021-03-11_01-33-06_UTC,105,0,3806,18454,1947,4,1,0,Friday,11,13.0,Creators & Celebrities
13052,2021-03-10_15-41-57_UTC,473,0,3806,18454,1947,4,1,0,Thursday,11,19.0,Creators & Celebrities
13053,2021-03-09_15-51-15_UTC,397,0,3806,18454,1947,4,1,0,Sunday,11,13.0,Creators & Celebrities
13054,2021-03-08_20-07-56_UTC,443,0,3806,18454,1947,4,1,0,Friday,11,13.0,Creators & Celebrities
13055,2021-03-08_16-02-22_UTC,224,0,3806,18454,1947,4,1,0,Thursday,11,16.0,Creators & Celebrities
13056,2021-03-07_16-22-55_UTC,318,0,3806,18454,1947,4,1,0,Wednesday,11,20.0,Creators & Celebrities
